Log_ID,User_ID,Login_Timestamp,IP_Address,Resource_Accessed,Failed_Login_Count,Data_Transfer_Amount
1784,45,2026-01-15 07:08:27,16.247.236.125,File_Server,1,2113.39
1785,45,2026-01-02 16:55:22,27.63.0.209,Email_System,5,2589.86
1786,45,2026-01-22 18:26:13,21.119.52.204,Internal_Wiki,2,3928.81
1787,45,2026-01-13 05:37:14,180.19.156.148,HR_Portal,2,2815.07
1788,45,2026-01-24 04:34:16,70.216.200.23,Customer_DB,0,1998.03
1789,45,2026-01-15 08:25:57,2.72.160.76,Internal_Wiki,1,309.58
1790,45,2026-01-14 04:45:36,14.105.190.137,HR_Portal,3,4196.47
1791,45,2026-01-28 04:47:28,47.152.162.96,File_Server,3,3725.52
1792,45,2026-01-26 03:10:25,111.183.206.124,HR_Portal,2,1807.93
1793,45,2026-01-18 03:56:43,77.83.198.19,Customer_DB,2,1727.26
1794,45,2026-01-28 05:17:49,29.238.106.231,Finance_DB,0,1761.94
1795,45,2026-01-27 01:36:57,163.199.73.193,Internal_Wiki,4,1002.8
1796,45,2026-01-07 22:25:34,132.252.56.207,Customer_DB,5,3249.16
1797,45,2026-01-27 09:44:41,172.234.34.26,Email_System,2,1781.99
1798,45,2026-01-28 06:41:13,148.210.254.161,Internal_Wiki,4,2442.59
1799,45,2026-01-26 11:29:27,92.126.108.56,Internal_Wiki,3,4449.27
1800,45,2026-01-08 02:01:28,57.248.134.38,Finance_DB,4,1439.75
1801,46,2026-01-02 21:51:56,152.64.19.255,Internal_Wiki,1,4342.61
1802,46,2026-01-15 10:13:30,17.247.169.144,Internal_Wiki,2,2114.86
1803,46,2026-01-03 22:14:43,114.57.0.193,Customer_DB,4,2029.82
1804,46,2026-01-27 17:24:38,208.1.130.148,File_Server,0,818.38
1805,46,2026-01-06 15:42:51,156.253.136.106,Email_System,2,1591.22
1806,46,2026-01-25 07:43:29,60.158.68.7,HR_Portal,5,1344.69
1807,46,2026-01-09 00:44:06,103.68.50.49,Internal_Wiki,3,1363.53
1808,46,2026-01-14 01:59:02,147.125.191.211,Finance_DB,2,3742.0
1809,46,2026-01-20 15:15:38,187.4.55.63,Customer_DB,3,2075.81
1810,46,2026-01-03 20:47:39,153.222.94.214,Email_System,0,633.95
1811,46,2026-01-05 17:22:48,169.15.250.35,Email_System,5,1265.72
1812,46,2026-01-17 10:56:34,209.179.56.14,Internal_Wiki,5,3751.2
1813,46,2025-12-30 13:44:58,150.253.221.51,Email_System,1,1991.26
1814,46,2026-01-04 20:34:29,208.255.119.36,File_Server,0,4684.6
1815,46,2026-01-10 22:50:33,28.157.216.152,Finance_DB,4,278.59
1816,46,2026-01-14 23:24:43,188.254.56.49,Finance_DB,4,3827.33
1817,46,2026-01-18 01:19:20,22.194.72.55,File_Server,0,1319.64
1818,46,2026-01-07 22:48:15,22.5.244.72,Email_System,0,3277.62
1819,46,2026-01-26 11:52:47,55.14.244.237,Finance_DB,2,1154.49
1820,46,2026-01-19 18:52:53,106.2.63.212,Internal_Wiki,2,2221.37
1821,46,2026-01-06 01:12:41,65.1.91.74,Email_System,1,2638.44
1822,46,2026-01-06 12:32:03,191.147.14.173,Email_System,0,185.42
1823,46,2026-01-20 17:36:00,193.69.132.102,HR_Portal,2,4322.56
1824,46,2026-01-03 15:24:25,90.157.96.56,Finance_DB,4,4674.94
1825,46,2026-01-21 16:04:43,221.159.94.91,Customer_DB,3,684.22
1826,46,2026-01-08 06:14:45,29.146.109.237,Internal_Wiki,4,893.41
1827,46,2026-01-26 07:57:06,175.19.229.79,Customer_DB,3,3158.93
1828,46,2026-01-16 18:43:47,118.203.221.147,Internal_Wiki,4,2180.54
1829,46,2026-01-28 21:08:45,95.225.205.188,Internal_Wiki,5,2673.58
1830,46,2026-01-11 00:36:02,184.157.179.28,HR_Portal,3,2702.94
1831,46,2026-01-19 11:25:39,219.190.55.237,File_Server,3,1546.26
1832,46,2026-01-01 03:45:10,192.253.219.186,Finance_DB,2,787.03
1833,46,2026-01-17 10:11:31,94.209.111.103,File_Server,0,2621.35
1834,46,2026-01-03 10:02:50,81.226.5.251,Email_System,2,1440.94
1835,46,2026-01-22 02:27:25,9.106.70.184,Customer_DB,0,3441.97
1836,46,2026-01-11 10:28:55,18.127.165.164,Finance_DB,3,1505.06
1837,46,2026-01-25 16:58:38,164.255.255.181,Finance_DB,2,2989.05
1838,46,2026-01-29 07:00:33,85.252.169.23,File_Server,4,1874.48
1839,46,2026-01-25 12:07:33,191.0.249.40,Finance_DB,4,2191.16
1840,46,2026-01-21 13:45:20,15.129.249.211,Email_System,1,3577.54
1841,47,2026-01-27 09:29:05,189.120.246.198,Internal_Wiki,3,4143.85
1842,47,2026-01-16 15:56:31,203.203.108.20,Email_System,2,405.26
1843,47,2026-01-13 13:43:09,108.221.121.98,Internal_Wiki,1,2587.88
1844,47,2026-01-26 21:31:56,123.201.8.99,Customer_DB,5,3426.36
1845,47,2026-01-27 14:21:00,104.211.111.94,HR_Portal,5,3717.21
1846,47,2026-01-13 16:41:02,160.111.208.30,HR_Portal,3,948.12
1847,47,2026-01-13 10:55:53,20.14.235.156,File_Server,1,691.75
1848,47,2026-01-24 01:49:44,81.200.70.82,File_Server,5,2282.16
1849,47,2026-01-11 18:25:39,81.251.113.183,Finance_DB,2,3505.36
1850,47,2026-01-12 21:25:05,208.116.89.221,Finance_DB,1,1610.01
1851,47,2026-01-04 22:43:53,137.172.52.178,Email_System,0,4848.88
1852,47,2026-01-21 05:09:20,43.57.190.66,File_Server,1,4861.94
1853,47,2026-01-12 05:08:53,183.142.234.171,HR_Portal,2,633.95
1854,47,2026-01-23 01:44:16,96.67.196.247,Finance_DB,5,50.94
1855,47,2026-01-16 04:12:49,196.148.141.75,File_Server,1,83.48
1856,47,2026-01-28 10:37:33,205.59.179.38,Email_System,2,2107.01
1857,47,2026-01-23 14:35:18,189.54.222.118,Finance_DB,2,2323.79
1858,47,2026-01-18 03:11:19,119.10.255.110,File_Server,2,410.31
1859,47,2026-01-07 15:39:57,101.176.173.195,Email_System,0,1339.85
1860,47,2026-01-02 04:03:39,135.108.115.161,Finance_DB,0,2720.53
1861,47,2026-01-02 01:57:39,110.97.66.58,Email_System,1,4479.54
1862,47,2026-01-22 15:37:02,46.244.78.144,HR_Portal,3,4142.98
1863,47,2026-01-17 23:16:00,152.246.234.50,File_Server,5,1252.32
1864,47,2026-01-22 13:42:13,123.122.85.254,Finance_DB,1,3690.72
1865,47,2025-12-31 02:35:18,60.185.122.36,File_Server,1,2309.56
1866,47,2026-01-18 01:50:02,130.160.8.89,File_Server,4,3333.38
1867,47,2026-01-04 06:12:16,219.82.143.72,Email_System,3,1951.72
1868,47,2026-01-20 11:50:02,145.114.31.208,HR_Portal,2,801.47
1869,47,2026-01-15 19:01:56,124.100.162.171,Internal_Wiki,0,3726.18
1870,47,2026-01-11 22:15:51,153.8.169.207,Customer_DB,4,619.49
1871,47,2026-01-21 21:59:50,183.188.204.255,Finance_DB,5,1501.08
1872,47,2026-01-28 02:40:49,186.204.8.236,HR_Portal,0,4319.65
1873,47,2026-01-08 06:23:06,32.173.79.79,Email_System,0,1187.47
1874,47,2025-12-30 22:38:32,172.24.127.57,Finance_DB,2,85.19
1875,47,2026-01-19 11:54:23,70.166.106.184,HR_Portal,4,607.05
1876,47,2026-01-21 04:19:38,50.33.137.211,Email_System,0,4844.49
1877,47,2026-01-11 18:14:49,96.48.137.223,Customer_DB,5,2381.6
1878,47,2026-01-03 23:53:10,77.224.116.193,Customer_DB,1,1863.28
1879,47,2026-01-28 15:06:03,135.173.180.124,File_Server,1,796.92
1880,47,2026-01-03 17:24:51,212.40.51.66,File_Server,5,3097.04
1881,48,2026-01-17 18:47:24,139.211.63.190,Internal_Wiki,0,308.28
1882,48,2026-01-04 21:54:38,144.54.167.31,Internal_Wiki,1,3509.63
1883,48,2026-01-13 19:57:51,18.108.64.35,File_Server,1,2444.34
1884,48,2026-01-21 13:04:01,216.216.34.84,HR_Portal,4,3944.92
1885,48,2026-01-20 06:14:19,148.178.167.59,HR_Portal,3,3668.61
1886,48,2026-01-12 00:35:08,105.47.23.139,File_Server,5,1895.07
1887,48,2026-01-12 23:49:48,188.63.227.179,Internal_Wiki,1,1260.97
1888,48,2026-01-18 09:30:27,35.216.0.60,File_Server,3,3536.06
1889,48,2026-01-12 01:38:12,202.135.130.38,Customer_DB,2,2718.24
1890,48,2026-01-08 04:04:11,31.188.47.80,Finance_DB,1,2837.84
1891,48,2026-01-09 06:33:48,139.107.152.176,Customer_DB,2,1625.17
1892,48,2026-01-23 10:03:18,91.153.168.156,Finance_DB,2,4339.63
1893,48,2026-01-10 03:12:20,134.204.203.144,Customer_DB,4,810.11
1894,48,2026-01-20 23:14:48,179.78.32.201,Customer_DB,1,2252.43
1895,48,2026-01-01 05:22:58,80.9.197.69,HR_Portal,4,1841.89
1896,48,2026-01-21 04:15:25,95.218.86.229,File_Server,5,2534.73
1897,48,2026-01-06 18:11:41,128.14.55.33,Internal_Wiki,1,4415.83
1898,48,2026-01-01 08:50:55,145.13.75.155,Customer_DB,2,3882.32
1899,48,2026-01-06 21:24:08,153.11.142.133,Email_System,2,3607.81
1900,48,2026-01-27 10:16:16,95.103.74.206,Internal_Wiki,4,4097.06
1901,48,2026-01-22 17:50:23,18.62.65.179,Email_System,4,3419.29
1902,48,2026-01-25 18:03:45,118.38.153.164,Customer_DB,1,3069.07
1903,48,2026-01-22 22:24:53,86.248.132.147,HR_Portal,3,3208.11
1904,48,2026-01-15 17:15:08,153.163.172.67,File_Server,0,2620.77
1905,48,2026-01-02 05:04:24,133.205.124.218,File_Server,0,4177.61
1906,48,2026-01-17 06:26:12,13.112.229.175,Email_System,1,4368.73
1907,48,2026-01-03 10:30:21,171.40.234.236,Email_System,0,2432.0
1908,48,2026-01-09 09:25:10,104.161.25.186,File_Server,0,2859.35
1909,48,2026-01-18 04:21:00,147.32.177.17,Finance_DB,5,2454.65
1910,48,2026-01-18 11:16:18,219.127.17.44,Customer_DB,5,2955.6
1911,48,2026-01-23 03:35:04,92.7.236.250,File_Server,2,1111.41
1912,48,2026-01-08 17:30:32,76.91.161.145,Internal_Wiki,0,75.3
1913,48,2025-12-31 18:19:07,183.161.171.145,Email_System,5,2462.11
1914,48,2026-01-23 06:45:51,51.177.220.220,File_Server,3,4007.09
1915,48,2026-01-23 18:56:28,15.48.92.210,File_Server,2,2794.52
1916,48,2025-12-31 07:53:44,67.150.101.106,Finance_DB,2,3973.31
1917,48,2026-01-15 22:14:15,160.175.94.74,File_Server,4,1336.42
1918,48,2026-01-19 05:13:04,93.85.240.163,File_Server,5,361.24
1919,48,2026-01-25 13:54:22,107.186.79.43,HR_Portal,0,4723.57
1920,48,2026-01-03 00:41:31,73.15.209.127,Customer_DB,0,515.11
1921,49,2026-01-23 06:22:14,158.40.118.98,Email_System,4,1932.8
1922,49,2026-01-01 18:07:47,114.22.174.188,Email_System,4,3287.81
1923,49,2025-12-31 05:30:13,104.204.160.192,Customer_DB,5,4738.04
1924,49,2026-01-14 10:50:27,172.199.65.39,Customer_DB,5,2795.13
1925,49,2026-01-21 16:15:37,132.23.225.170,Internal_Wiki,0,3833.75
1926,49,2026-01-04 16:39:06,78.29.220.60,Customer_DB,2,3375.72
1927,49,2026-01-02 14:17:43,166.209.195.29,Internal_Wiki,5,2141.1
1928,49,2026-01-15 21:48:00,166.110.160.148,File_Server,1,3964.38
1929,49,2026-01-15 06:31:40,72.202.1.71,Customer_DB,3,2528.42
1930,49,2026-01-15 03:26:46,173.180.178.228,Internal_Wiki,1,2674.16
1931,49,2026-01-01 17:52:44,149.120.228.165,Customer_DB,3,4668.26
1932,49,2026-01-02 14:25:32,73.10.6.22,HR_Portal,4,4957.4
1933,49,2026-01-19 16:27:24,109.235.56.239,HR_Portal,2,2067.59
1934,49,2026-01-26 09:32:01,107.229.247.226,Internal_Wiki,3,4132.51
1935,49,2026-01-27 18:49:46,70.101.223.139,HR_Portal,4,1211.21
1936,49,2026-01-29 06:18:46,42.24.162.211,Customer_DB,1,1881.56
1937,49,2025-12-31 06:58:39,210.149.71.148,Customer_DB,5,1277.9
1938,49,2025-12-30 20:09:53,69.180.125.114,Finance_DB,3,4799.52
1939,49,2026-01-28 08:30:47,221.81.177.78,File_Server,5,182.97
1940,49,2026-01-22 15:21:42,141.49.186.166,HR_Portal,4,91.35
1941,49,2026-01-06 11:28:34,156.211.170.196,Email_System,2,42.78
1942,49,2026-01-19 12:49:05,114.202.243.210,Email_System,1,4280.04
1943,49,2026-01-29 04:05:42,139.133.32.175,File_Server,5,4113.46
1944,49,2026-01-23 19:10:41,133.162.35.161,Customer_DB,4,2786.05
1945,49,2026-01-14 03:41:24,32.74.224.39,Customer_DB,1,480.49
1946,49,2026-01-26 14:32:47,113.225.79.224,Finance_DB,2,788.97
1947,49,2026-01-25 06:29:36,193.185.75.32,HR_Portal,2,4449.23
1948,49,2026-01-25 17:35:22,15.109.109.195,Email_System,1,1288.66
1949,49,2026-01-09 15:13:52,124.198.94.69,HR_Portal,0,2856.73
1950,49,2026-01-05 00:02:51,167.151.49.234,Customer_DB,1,3673.99
1951,49,2026-01-23 16:24:49,104.176.153.252,Internal_Wiki,2,3966.59
1952,49,2026-01-02 03:42:49,146.62.127.67,Email_System,3,4130.27
1953,49,2026-01-09 16:57:24,26.178.138.165,Internal_Wiki,5,2885.4
1954,49,2026-01-29 11:24:48,167.64.23.187,File_Server,4,3214.85
1955,49,2026-01-01 15:14:07,67.91.114.208,File_Server,5,4043.62
1956,49,2026-01-25 14:50:14,104.119.13.24,Finance_DB,0,3902.81
1957,49,2026-01-23 01:54:15,9.34.61.144,HR_Portal,2,4400.16
1958,49,2026-01-10 22:54:40,186.110.93.125,Finance_DB,3,4651.93
1959,49,2026-01-19 21:00:52,103.77.128.91,File_Server,1,3740.92
1960,49,2026-01-10 16:48:36,186.111.172.216,Customer_DB,0,3173.1
1961,50,2026-01-10 14:09:08,90.103.246.192,Internal_Wiki,3,280.1
1962,50,2026-01-09 05:43:56,46.31.86.183,Customer_DB,0,1603.39
1963,50,2026-01-03 02:26:06,31.128.68.156,Customer_DB,1,1640.89
1964,50,2026-01-02 04:04:36,212.163.91.225,Internal_Wiki,1,774.46
1965,50,2026-01-10 00:37:03,207.163.210.65,Internal_Wiki,5,4986.86
1966,50,2026-01-08 04:13:21,40.186.218.108,Finance_DB,4,2880.52
1967,50,2026-01-21 18:04:22,187.121.146.31,File_Server,1,2165.36
1968,50,2026-01-12 14:59:01,102.130.67.205,Finance_DB,1,669.62
1969,50,2026-01-01 02:09:35,131.209.85.118,File_Server,3,2861.49
1970,50,2026-01-13 03:41:40,93.203.80.91,File_Server,4,2001.96
1971,50,2026-01-21 19:03:00,53.253.38.56,File_Server,3,2514.1
1972,50,2026-01-10 04:54:53,213.4.104.133,Internal_Wiki,1,3812.54
1973,50,2026-01-29 05:14:55,215.89.184.162,Finance_DB,4,998.56
1974,50,2026-01-03 17:31:00,63.79.69.178,Finance_DB,5,2860.94
1975,50,2026-01-10 00:56:27,157.157.232.89,Customer_DB,4,4985.42
1976,50,2026-01-13 02:01:28,91.102.41.5,Customer_DB,1,1219.15
1977,50,2026-01-11 12:08:23,118.242.174.200,HR_Portal,3,1623.82
1978,50,2026-01-27 15:53:41,114.98.46.13,Customer_DB,0,571.52
1979,50,2026-01-27 09:10:36,221.94.99.19,Finance_DB,3,1832.69
1980,50,2026-01-01 16:17:30,94.31.44.52,Email_System,2,1729.18
1981,50,2026-01-24 00:13:17,89.60.138.159,Internal_Wiki,0,3850.71
1982,50,2026-01-22 19:09:22,161.145.103.157,Email_System,2,3084.94
1983,50,2026-01-21 11:53:57,18.168.175.140,Finance_DB,4,737.63
1984,50,2026-01-26 15:27:05,189.3.3.235,File_Server,1,1006.43
1985,50,2026-01-10 02:45:46,82.238.58.248,HR_Portal,1,3791.09
1986,50,2026-01-11 03:17:41,133.206.131.37,File_Server,0,3700.51
1987,50,2025-12-31 07:19:36,25.193.56.178,Email_System,4,4634.38
1988,50,2026-01-07 09:16:51,129.143.253.135,HR_Portal,0,1722.92
1989,50,2026-01-21 14:41:41,20.111.155.106,File_Server,2,2255.81
1990,50,2026-01-19 05:02:45,98.246.159.0,File_Server,2,1052.96
1991,50,2026-01-22 01:42:38,128.22.87.138,Customer_DB,1,1026.97
1992,50,2026-01-02 23:08:12,53.78.85.138,Customer_DB,2,2748.51
1993,50,2026-01-25 07:20:02,91.65.251.130,Customer_DB,5,4961.59
1994,50,2026-01-12 15:05:39,141.65.227.23,Internal_Wiki,5,3344.62
1995,50,2026-01-03 11:05:27,149.124.5.128,Finance_DB,4,4531.14
1996,50,2026-01-02 04:37:37,13.210.231.185,Customer_DB,0,1284.73
1997,50,2026-01-02 00:50:30,87.101.215.55,File_Server,2,1011.47
1998,50,2026-01-22 02:56:32,151.101.132.131,Internal_Wiki,4,1363.69
1999,50,2026-01-17 07:41:32,105.18.116.203,Finance_DB,5,4726.43
2000,50,2026-01-26 18:05:51,141.26.2.219,File_Server,3,3305.26
